dir original compiled diff
script/built-ins/Math/max/15.8.2.11-1.js 7 7 0
script/built-ins/Math/max/S15.8.2.11_A2.js 61 44 -17
script/built-ins/Math/max/zeros.js 17 17 0
script/built-ins/Math/max/S15.8.2.11_A4.js 10 11 1
script/built-ins/Math/max/name.js 21 21 0
script/built-ins/Math/max/S15.8.2.11_A1.js 8 8 0
script/built-ins/Math/max/prop-desc.js 15 15 0
script/built-ins/Math/max/Math.max_each-element-coerced.js 18 18 0
script/built-ins/Math/sqrt/not-a-constructor.js 22 22 0
script/built-ins/Math/sqrt/length.js 24 24 0
script/built-ins/Math/sqrt/S15.8.2.17_A3.js 8 8 0
script/built-ins/Math/sqrt/S15.8.2.17_A2.js 10 10 0
script/built-ins/Math/sqrt/S15.8.2.17_A1.js 8 8 0
script/built-ins/Math/sqrt/name.js 21 21 0
script/built-ins/Math/sqrt/S15.8.2.17_A5.js 10 10 0
script/built-ins/Math/sqrt/S15.8.2.17_A4.js 8 8 0
script/built-ins/Math/sqrt/prop-desc.js 15 15 0
script/built-ins/Math/PI/value.js 12 13 1
script/built-ins/Math/PI/prop-desc.js 14 14 0
script/built-ins/Math/tanh/not-a-constructor.js 22 22 0
script/built-ins/Math/tanh/length.js 20 20 0
script/built-ins/Math/tanh/name.js 21 21 0
script/built-ins/Math/tanh/tanh-specialVals.js 16 11 -5
script/built-ins/Math/tanh/prop-desc.js 10 10 0
script/built-ins/Math/atan2/not-a-constructor.js 22 22 0
script/built-ins/Math/atan2/length.js 24 24 0
script/built-ins/Math/atan2/S15.8.2.5_A16.js 24 19 -5
script/built-ins/Math/atan2/S15.8.2.5_A1.js 33 27 -6
script/built-ins/Math/atan2/S15.8.2.5_A5.js 8 8 0
script/built-ins/Math/atan2/S15.8.2.5_A4.js 18 17 -1
script/built-ins/Math/atan2/name.js 21 21 0
script/built-ins/Math/atan2/S15.8.2.5_A14.js 20 19 -1
script/built-ins/Math/atan2/prop-desc.js 15 15 0
script/built-ins/Math/atan2/S15.8.2.5_A9.js 8 8 0
script/built-ins/Math/atan2/S15.8.2.5_A8.js 22 17 -5
script/built-ins/Math/abs/not-a-constructor.js 22 22 0
script/built-ins/Math/abs/length.js 24 24 0
script/built-ins/Math/abs/absolute-value.js 19 19 0
script/built-ins/Math/abs/S15.8.2.1_A1.js 8 8 0
script/built-ins/Math/abs/name.js 21 21 0
script/built-ins/Math/abs/S15.8.2.1_A2.js 8 8 0
script/built-ins/Math/abs/S15.8.2.1_A3.js 10 10 0
script/built-ins/Math/abs/prop-desc.js 15 15 0
script/built-ins/Math/Symbol.toStringTag.js 18 18 0
script/built-ins/Math/SQRT2/value.js 12 13 1
script/built-ins/Math/SQRT2/prop-desc.js 14 14 0
script/built-ins/Math/proto.js 13 13 0
script/built-ins/Math/log/S15.8.2.10_A2.js 10 10 0
script/built-ins/Math/log/not-a-constructor.js 22 22 0
script/built-ins/Math/log/length.js 24 24 0
script/built-ins/Math/log/S15.8.2.10_A3.js 13 12 -1
script/built-ins/Math/log/name.js 21 21 0
script/built-ins/Math/log/prop-desc.js 15 15 0
script/built-ins/Math/log/S15.8.2.10_A4.js 8 8 0
script/built-ins/Math/log/S15.8.2.10_A5.js 10 10 0
script/built-ins/Math/log/S15.8.2.10_A1.js 8 8 0
script/built-ins/Math/prop-desc.js 31 32 1
script/built-ins/Math/floor/not-a-constructor.js 22 22 0
script/built-ins/Math/floor/length.js 24 24 0
script/built-ins/Math/floor/S15.8.2.9_A6.js 12 12 0
script/built-ins/Math/floor/S15.8.2.9_A2.js 8 8 0
script/built-ins/Math/floor/S15.8.2.9_A3.js 8 8 0
script/built-ins/Math/floor/S15.8.2.9_A7.js 19 14 -5
script/built-ins/Math/floor/name.js 21 21 0
script/built-ins/Math/floor/S15.8.2.9_A4.js 10 10 0
script/built-ins/Math/floor/S15.8.2.9_A5.js 10 10 0
script/built-ins/Math/floor/S15.8.2.9_A1.js 8 8 0
script/built-ins/Math/floor/prop-desc.js 15 15 0
script/built-ins/Math/SQRT1_2/value.js 12 13 1
script/built-ins/Math/SQRT1_2/prop-desc.js 14 14 0
script/built-ins/Math/atan/not-a-constructor.js 22 22 0
script/built-ins/Math/atan/S15.8.2.4_A1.js 8 8 0
script/built-ins/Math/atan/length.js 24 24 0
script/built-ins/Math/atan/name.js 21 21 0
script/built-ins/Math/atan/S15.8.2.4_A3.js 8 8 0
script/built-ins/Math/atan/prop-desc.js 15 15 0
script/built-ins/Math/atan/S15.8.2.4_A2.js 8 8 0
script/built-ins/Math/random/not-a-constructor.js 22 22 0
script/built-ins/Math/random/length.js 24 24 0
script/built-ins/Math/random/name.js 21 21 0
script/built-ins/Math/random/S15.8.2.14_A1.js 24 21 -3
script/built-ins/Math/random/prop-desc.js 15 15 0
script/built-ins/Math/log10/not-a-constructor.js 22 22 0
script/built-ins/Math/log10/length.js 23 23 0
script/built-ins/Math/log10/Log10-specialVals.js 30 18 -12
script/built-ins/Math/log10/name.js 21 21 0
script/built-ins/Math/log10/prop-desc.js 11 11 0
script/built-ins/Math/expm1/not-a-constructor.js 22 22 0
script/built-ins/Math/expm1/length.js 23 23 0
script/built-ins/Math/expm1/name.js 21 21 0
script/built-ins/Math/expm1/prop-desc.js 10 10 0
script/built-ins/Math/expm1/expm1-specialVals.js 16 11 -5
script/built-ins/Math/LN2/value.js 12 13 1
script/built-ins/Math/LN2/prop-desc.js 14 14 0
script/built-ins/Math/exp/S15.8.2.8_A2.js 10 10 0
script/built-ins/Math/exp/not-a-constructor.js 22 22 0
script/built-ins/Math/exp/length.js 24 24 0
script/built-ins/Math/exp/S15.8.2.8_A3.js 10 10 0
script/built-ins/Math/exp/name.js 21 21 0
script/built-ins/Math/exp/S15.8.2.8_A4.js 10 10 0
script/built-ins/Math/exp/prop-desc.js 15 15 0
script/built-ins/Math/exp/S15.8.2.8_A1.js 8 8 0
script/built-ins/Math/exp/S15.8.2.8_A5.js 8 8 0
script/built-ins/Math/acosh/not-a-constructor.js 22 22 0
script/built-ins/Math/acosh/length.js 20 20 0
script/built-ins/Math/acosh/nan-returns.js 15 15 0
script/built-ins/Math/acosh/arg-is-infinity.js 11 11 0
script/built-ins/Math/acosh/arg-is-one.js 10 10 0
script/built-ins/Math/acosh/name.js 21 21 0
script/built-ins/Math/acosh/prop-desc.js 10 10 0
script/built-ins/Math/trunc/trunc-specialVals.js 14 10 -4
script/built-ins/Math/trunc/not-a-constructor.js 22 22 0
script/built-ins/Math/trunc/length.js 20 20 0
script/built-ins/Math/trunc/Math.trunc_Infinity.js 9 9 0
script/built-ins/Math/trunc/Math.trunc_NaN.js 8 8 0
script/built-ins/Math/trunc/Math.trunc_PosDecimal.js 8 8 0
script/built-ins/Math/trunc/name.js 21 21 0
script/built-ins/Math/trunc/Math.trunc_Zero.js 8 8 0
script/built-ins/Math/trunc/trunc-sampleTests.js 42 24 -18
script/built-ins/Math/trunc/Math.trunc_NegDecimal.js 8 8 0
script/built-ins/Math/trunc/prop-desc.js 10 10 0
script/built-ins/Math/trunc/Math.trunc_Success.js 8 8 0
script/built-ins/Math/sign/not-a-constructor.js 22 22 0
script/built-ins/Math/sign/length.js 20 20 0
script/built-ins/Math/sign/sign-specialVals.js 16 16 0
script/built-ins/Math/sign/name.js 21 21 0
script/built-ins/Math/sign/prop-desc.js 10 10 0
script/built-ins/Math/min/S15.8.2.12_A2.js 62 45 -17
script/built-ins/Math/min/not-a-constructor.js 22 22 0
script/built-ins/Math/min/length.js 21 21 0
script/built-ins/Math/min/zeros.js 17 17 0
script/built-ins/Math/min/name.js 21 21 0
script/built-ins/Math/min/Math.min_each-element-coerced.js 18 18 0
script/built-ins/Math/min/prop-desc.js 15 15 0
script/built-ins/Math/min/S15.8.2.12_A4.js 10 11 1
script/built-ins/Math/min/15.8.2.12-1.js 7 7 0
script/built-ins/Math/min/S15.8.2.12_A1.js 8 8 0
script/built-ins/Math/round/not-a-constructor.js 22 22 0
script/built-ins/Math/round/length.js 24 24 0
script/built-ins/Math/round/S15.8.2.15_A3.js 8 8 0
script/built-ins/Math/round/S15.8.2.15_A7.js 46 31 -15
script/built-ins/Math/round/S15.8.2.15_A6.js 37 25 -12
script/built-ins/Math/round/S15.8.2.15_A2.js 8 8 0
script/built-ins/Math/round/S15.8.2.15_A5.js 10 10 0
script/built-ins/Math/round/name.js 21 21 0
script/built-ins/Math/round/S15.8.2.15_A1.js 8 8 0
script/built-ins/Math/round/S15.8.2.15_A4.js 10 10 0
script/built-ins/Math/round/prop-desc.js 15 15 0
script/built-ins/Math/sinh/not-a-constructor.js 22 22 0
script/built-ins/Math/sinh/sinh-specialVals.js 16 11 -5
script/built-ins/Math/sinh/length.js 20 20 0
script/built-ins/Math/sinh/name.js 21 21 0
script/built-ins/Math/sinh/prop-desc.js 10 10 0
script/built-ins/Math/tan/not-a-constructor.js 22 22 0
script/built-ins/Math/tan/S15.8.2.18_A4.js 8 8 0
script/built-ins/Math/tan/length.js 24 24 0
script/built-ins/Math/tan/S15.8.2.18_A5.js 8 8 0
script/built-ins/Math/tan/S15.8.2.18_A1.js 8 8 0
script/built-ins/Math/tan/name.js 21 21 0
script/built-ins/Math/tan/prop-desc.js 15 15 0
script/built-ins/Math/tan/S15.8.2.18_A2.js 8 8 0
script/built-ins/Math/tan/S15.8.2.18_A3.js 8 8 0
script/built-ins/Math/E/value.js 12 13 1
script/built-ins/Math/E/prop-desc.js 14 14 0
script/built-ins/Math/hypot/Math.hypot_InfinityNaN.js 10 10 0
script/built-ins/Math/hypot/Math.hypot_NoArgs.js 8 8 0
script/built-ins/Math/hypot/not-a-constructor.js 22 22 0
script/built-ins/Math/hypot/length.js 24 24 0
script/built-ins/Math/hypot/Math.hypot_ToNumberErr.js 31 26 -5
script/built-ins/Math/hypot/Math.hypot_Infinity.js 10 10 0
script/built-ins/Math/hypot/Math.hypot_NaN.js 10 10 0
script/built-ins/Math/hypot/name.js 21 21 0
script/built-ins/Math/hypot/Math.hypot_Success_2.js 8 8 0
script/built-ins/Math/hypot/Math.hypot_Zero_2.js 15 15 0
script/built-ins/Math/hypot/prop-desc.js 10 10 0
script/built-ins/Math/hypot/Math.hypot_NegInfinity.js 10 10 0
script/built-ins/Math/cbrt/not-a-constructor.js 22 22 0
script/built-ins/Math/cbrt/length.js 23 23 0
script/built-ins/Math/cbrt/name.js 21 21 0
script/built-ins/Math/cbrt/cbrt-specialValues.js 16 11 -5
script/built-ins/Math/cbrt/prop-desc.js 10 10 0
script/built-ins/parseFloat/tonumber-numeric-separator-literal-dot-dds-nsl-dd-ep.js 15 15 0
script/built-ins/parseFloat/S15.1.2.3_A7.2.js 20 18 -2
script/built-ins/parseFloat/S15.1.2.3_A4_T5.js 49 40 -9
script/built-ins/parseFloat/S15.1.2.3_A2_T4.js 17 15 -2
script/built-ins/parseFloat/S15.1.2.3_A7.6.js 11 11 0
script/built-ins/parseFloat/not-a-constructor.js 22 22 0
script/built-ins/parseFloat/S15.1.2.3_A4_T1.js 45 37 -8
script/built-ins/parseFloat/S15.1.2.3_A2_T5.js 17 15 -2
script/built-ins/parseFloat/S15.1.2.3_A7.7.js 18 18 0
script/built-ins/parseFloat/S15.1.2.3_A6.js 53 52 -1
script/built-ins/parseFloat/tonumber-numeric-separator-literal-nzd-nsl-dd.js 14 14 0
script/built-ins/parseFloat/S15.1.2.3_A7.3.js 14 14 0
script/built-ins/parseFloat/S15.1.2.3_A2_T1.js 29 24 -5
script/built-ins/parseFloat/15.1.2.3-2-1.js 9 9 0
script/built-ins/parseFloat/S15.1.2.3_A4_T4.js 21 19 -2
script/built-ins/parseFloat/tonumber-numeric-separator-literal-nzd-nsl-dds.js 13 13 0
script/built-ins/parseFloat/S15.1.2.3_A5_T1.js 19 17 -2
script/built-ins/parseFloat/tonumber-numeric-separator-literal-dd-dot-dd-ep-sign-plus-dds-nsl-dd.js 15 15 0
script/built-ins/parseFloat/S15.1.2.3_A1_T4.js 9 9 0
script/built-ins/parseFloat/S15.1.2.3_A5_T4.js 35 29 -6
script/built-ins/parseFloat/S15.1.2.3_A3_T1.js 13 13 0
script/built-ins/parseFloat/tonumber-numeric-separator-literal-sign-plus-dds-nsl-dd.js 23 23 0
script/built-ins/parseFloat/S15.1.2.3_A1_T5.js 23 20 -3
script/built-ins/parseFloat/tonumber-numeric-separator-literal-nzd-nsl-dd-one-of.js 28 28 0
script/built-ins/parseFloat/tonumber-numeric-separator-literal-dds-dot-dd-nsl-dd-ep-dd.js 15 15 0
script/built-ins/parseFloat/S15.1.2.3_A1_T1.js 9 9 0
script/built-ins/parseFloat/tonumber-numeric-separator-literal-dd-dot-dd-ep-sign-minus-dds-nsl-dd.js 15 15 0
script/built-ins/parseFloat/S15.1.2.3_A3_T2.js 15 15 0
script/built-ins/parseFloat/S15.1.2.3_A1_T6.js 27 23 -4
script/built-ins/parseFloat/name.js 21 21 0
script/built-ins/parseFloat/S15.1.2.3_A5_T3.js 19 17 -2
script/built-ins/parseFloat/tonumber-numeric-separator-literal-dd-nsl-dd-one-of.js 26 26 0
script/built-ins/parseFloat/S15.1.2.3_A2_T8.js 17 15 -2
script/built-ins/parseFloat/S15.1.2.3_A1_T2.js 31 27 -4
script/built-ins/parseFloat/tonumber-numeric-separator-literal-dd-dot-dd-ep-sign-plus-dd-nsl-dd.js 15 15 0
script/built-ins/parseFloat/S15.1.2.3_A5_T2.js 47 38 -9
script/built-ins/parseFloat/tonumber-numeric-separator-literal-dd-dot-dd-ep-sign-minus-dd-nsl-dd.js 15 15 0
script/built-ins/parseFloat/S15.1.2.3_A2_T9.js 17 15 -2
script/built-ins/parseFloat/S15.1.2.3_A1_T3.js 9 9 0
script/built-ins/parseFloat/tonumber-numeric-separator-literal-dot-dds-nsl-dds-ep.js 15 15 0
script/built-ins/parseFloat/S15.1.2.3_A3_T3.js 13 13 0
script/built-ins/parseFloat/S15.1.2.3_A1_T7.js 116 106 -10
script/built-ins/parseFloat/S15.1.2.3_A2_T6.js 17 15 -2
script/built-ins/parseFloat/S15.1.2.3_A7.4.js 11 11 0
script/built-ins/parseFloat/S15.1.2.3_A4_T3.js 73 58 -15
script/built-ins/parseFloat/prop-desc.js 15 15 0
script/built-ins/parseFloat/tonumber-numeric-separator-literal-dot-dd-nsl-dd-ep.js 16 16 0
script/built-ins/parseFloat/tonumber-numeric-separator-literal-dds-nsl-dd.js 22 22 0
script/built-ins/parseFloat/S15.1.2.3_A2_T2.js 29 24 -5
script/built-ins/parseFloat/S15.1.2.3_A4_T7.js 37 31 -6
script/built-ins/parseFloat/S15.1.2.3_A7.1.js 21 20 -1
script/built-ins/parseFloat/S15.1.2.3_A2_T10_U180E.js 23 23 0
script/built-ins/parseFloat/S15.1.2.3_A2_T3.js 17 15 -2
script/built-ins/parseFloat/S15.1.2.3_A4_T6.js 21 19 -2
script/built-ins/parseFloat/tonumber-numeric-separator-literal-dot-dd-nsl-dds-ep.js 16 16 0
script/built-ins/parseFloat/S15.1.2.3_A2_T7.js 17 15 -2
script/built-ins/parseFloat/S15.1.2.3_A7.5.js 21 20 -1
script/built-ins/parseFloat/S15.1.2.3_A4_T2.js 29 25 -4
script/built-ins/parseFloat/S15.1.2.3_A2_T10.js 23 23 0
script/built-ins/ArrayIteratorPrototype/next/detach-typedarray-in-progress.js 24 36 12
script/built-ins/ArrayIteratorPrototype/next/length.js 26 26 0
script/built-ins/ArrayIteratorPrototype/next/Uint8ClampedArray.js 31 27 -4
script/built-ins/ArrayIteratorPrototype/next/args-unmapped-expansion-before-exhaustion.js 26 26 0
script/built-ins/ArrayIteratorPrototype/next/args-mapped-truncation-before-exhaustion.js 20 20 0
script/built-ins/ArrayIteratorPrototype/next/args-unmapped-expansion-after-exhaustion.js 24 24 0
script/built-ins/ArrayIteratorPrototype/next/Uint16Array.js 31 27 -4
script/built-ins/ArrayIteratorPrototype/next/Float32Array.js 31 27 -4
script/built-ins/ArrayIteratorPrototype/next/Float64Array.js 31 27 -4
script/built-ins/ArrayIteratorPrototype/next/args-unmapped-truncation-before-exhaustion.js 21 21 0
script/built-ins/ArrayIteratorPrototype/next/Uint32Array.js 31 27 -4
script/built-ins/ArrayIteratorPrototype/next/args-mapped-expansion-before-exhaustion.js 25 25 0
script/built-ins/ArrayIteratorPrototype/next/iteration.js 25 25 0
script/built-ins/ArrayIteratorPrototype/next/args-unmapped-iteration.js 27 27 0
script/built-ins/ArrayIteratorPrototype/next/Uint8Array.js 31 27 -4
script/built-ins/ArrayIteratorPrototype/next/name.js 23 23 0
script/built-ins/ArrayIteratorPrototype/next/Int16Array.js 31 27 -4
script/built-ins/ArrayIteratorPrototype/next/property-descriptor.js 14 14 0
script/built-ins/ArrayIteratorPrototype/next/args-mapped-expansion-after-exhaustion.js 23 23 0
script/built-ins/ArrayIteratorPrototype/next/args-mapped-iteration.js 26 26 0
script/built-ins/ArrayIteratorPrototype/next/non-own-slots.js 15 15 0
script/built-ins/ArrayIteratorPrototype/next/Int32Array.js 31 27 -4
script/built-ins/ArrayIteratorPrototype/next/Int8Array.js 31 27 -4
script/built-ins/ArrayIteratorPrototype/next/iteration-mutable.js 27 27 0
script/built-ins/ArrayIteratorPrototype/Symbol.toStringTag/value-from-to-string.js 12 12 0
script/built-ins/ArrayIteratorPrototype/Symbol.toStringTag/property-descriptor.js 20 20 0
script/built-ins/ArrayIteratorPrototype/Symbol.toStringTag/value-direct.js 11 11 0
script/built-ins/WeakRef/proto-from-ctor-realm.js 45 45 0
script/built-ins/WeakRef/returns-new-object-from-constructor.js 36 57 21
script/built-ins/WeakRef/length.js 27 27 0
script/built-ins/WeakRef/prototype-from-newtarget-abrupt.js 33 33 0
script/built-ins/WeakRef/is-a-constructor.js 20 19 -1
script/built-ins/WeakRef/instance-extensible.js 24 24 0
script/built-ins/WeakRef/newtarget-prototype-is-not-object.js 45 45 0
script/built-ins/WeakRef/constructor.js 13 11 -2
script/built-ins/WeakRef/target-not-object-throws.js 42 40 -2
script/built-ins/WeakRef/prototype/constructor.js 24 23 -1
script/built-ins/WeakRef/prototype/deref/not-a-constructor.js 26 23 -3
script/built-ins/WeakRef/prototype/deref/length.js 27 27 0
script/built-ins/WeakRef/prototype/deref/this-not-object-throws.js 41 42 1
script/built-ins/WeakRef/prototype/deref/custom-this.js 23 23 0
script/built-ins/WeakRef/prototype/deref/name.js 26 26 0
script/built-ins/WeakRef/prototype/deref/prop-desc.js 20 21 1
script/built-ins/WeakRef/prototype/deref/return-target.js 21 21 0
script/built-ins/WeakRef/prototype/deref/gc-cleanup-not-prevented-with-wr-deref.js 30 30 0
script/built-ins/WeakRef/prototype/deref/this-does-not-have-internal-target-throws.js 40 42 2
script/built-ins/WeakRef/prototype/Symbol.toStringTag.js 20 20 0
script/built-ins/WeakRef/prototype/proto.js 12 12 0
script/built-ins/WeakRef/prototype/prop-desc.js 16 16 0
script/built-ins/WeakRef/prototype-from-newtarget-custom.js 36 36 0
script/built-ins/WeakRef/name.js 26 26 0
script/built-ins/WeakRef/proto.js 16 12 -4
script/built-ins/WeakRef/undefined-newtarget-throws.js 23 21 -2
script/built-ins/WeakRef/prop-desc.js 19 19 0
script/built-ins/WeakRef/prototype-from-newtarget.js 27 27 0
script/built-ins/Number/proto-from-ctor-realm.js 24 24 0
script/built-ins/Number/string-numeric-separator-literal-dd-dot-dd-ep-sign-minus-dd-nsl-dd.js 21 21 0
script/built-ins/Number/S15.7.2.1_A2.js 25 18 -7
script/built-ins/Number/string-numeric-separator-literal-hil-hds-nsl-hd.js 22 22 0
script/built-ins/Number/string-numeric-separator-literal-sign-plus-dds-nsl-dd.js 26 26 0
script/built-ins/Number/bigint-conversion.js 19 19 0
script/built-ins/Number/string-numeric-separator-literal-oil-od-nsl-od-one-of.js 28 28 0
script/built-ins/Number/return-abrupt-tonumber-value-symbol.js 20 20 0
script/built-ins/Number/string-numeric-separator-literal-hil-hd-nsl-hd.js 22 22 0
script/built-ins/Number/S9.3.1_A6_T1.js 19 15 -4
script/built-ins/Number/parseInt/not-a-constructor.js 22 22 0
script/built-ins/Number/string-octal-literal.js 45 45 0
script/built-ins/Number/string-numeric-separator-literal-bil-bds-nsl-bds.js 22 22 0
script/built-ins/Number/is-a-constructor.js 20 19 -1
script/built-ins/Number/string-binary-literal.js 39 39 0
script/built-ins/Number/15.7.3-2.js 10 10 0
script/built-ins/Number/S9.3.1_A4_T1.js 34 16 -18
script/built-ins/Number/POSITIVE_INFINITY/S15.7.3.6_A2.js 15 11 -4
script/built-ins/Number/POSITIVE_INFINITY/value.js 11 11 0
script/built-ins/Number/POSITIVE_INFINITY/S15.7.3.6_A1.js 8 8 0
script/built-ins/Number/POSITIVE_INFINITY/prop-desc.js 15 15 0
script/built-ins/Number/S15.7.2.1_A3.js 13 13 0
script/built-ins/Number/parseInt.js 21 21 0
script/built-ins/Number/S9.3.1_A30.js 13 13 0
script/built-ins/Number/string-numeric-separator-literal-bil-bds-nsl-bd.js 22 22 0
script/built-ins/Number/S15.7.3_A5.js 11 8 -3
script/built-ins/Number/S9.3.1_A3_T1.js 26 14 -12
script/built-ins/Number/S9.3.1_A1.js 8 8 0
script/built-ins/Number/string-numeric-separator-literal-nzd-nsl-dds.js 21 21 0
script/built-ins/Number/isSafeInteger/arg-is-not-number.js 21 21 0
script/built-ins/Number/isSafeInteger/not-a-constructor.js 22 22 0
